time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	ultrasonic_alt	baro_alt	flight_mode
158657	26	1035	1166	-3.264132	-6.151461	2.688487	0	11.34	4004	-38	35	41	0.9942906	0.3836936	4
158749	-70	1531	510	-3.164058	-7.933922	3.199874	0	11.34	4003	7	-15	7	0.9862217	0.3931237	4
158855	542	809	-630	-2.100478	-8.901393	4.122699	0	11.34	4003	-60	74	-42	1.043227	0.4059351	4
158979	-1015	-369	-99	-1.499514	-8.605803	4.456458	0	11.34	4003	23	-67	-16	1.061271	0.4379869	4
159159	192	292	641	-1.97384	-7.564569	3.7843	0	11.34	4002	-21	-49	0	1.105164	0.4528158	4
159273	717	864	191	-1.485402	-5.560513	3.35171	0	11.34	4003	-47	17	5	1.010743	0.4412673	4
159348	268	-545	285	-1.731157	-7.873555	3.474787	0	11.34	4003	5	-61	-14	1.057028	0.4356982	3
159470	387	-1857	883	-1.962958	-7.423927	3.860966	0	10.94	4003	-32	21	2	1.124887	0.4122564	3
159560	1057	2385	1429	-2.160059	-6.191979	3.976879	0	10.94	4003	-136	212	0	1.149486	0.3996608	3
159618	-1242	-2697	-311	-0.8356124	-7.360318	4.054653	0	10.94	4002	-25	105	-22	1.16941	0.3867779	3
159837	-2214	-5051	-167	-8.388998	-1.156194	3.56803	0	10.94	4002	74	109	38	1.213724	0.3505374	3
159968	-179	-275	-846	-4.814642	-0.587179	3.082241	0	10.94	4004	-6	46	25	1.227696	0.3338471	3
160099	-5683	781	2390	-4.065632	-0.9644344	3.362144	0	10.94	4003	77	215	6	1.236862	0.3051409	3
160137	-8922	-968	1541	-7.66453	-0.9769772	3.159647	0	10.94	4009	-26	234	38	1.238611	0.2991419	3
160246	-6051	-1045	-2515	-13.64835	-1.000253	3.991681	0	10.94	4003	43	78	8	1.241602	0.2794487	3
160394	-627	1256	1535	-12.14771	2.170161	4.212437	0	10.55	4003	19	5	-32	1.246823	0.2276413	3
160496	3590	261	-235	-9.03364	-0.3844913	3.627111	0	10.55	4004	-33	34	-3	1.248863	0.1957036	3
160595	1566	2169	-1614	-6.284972	-2.777201	3.885298	0	10.55	4003	64	-131	-42	1.25075	0.1600167	3
160665	3497	7127	1723	-3.622406	-3.34501	3.930753	0	10.55	4003	-67	1	-35	1.25111	0.1530394	3
160745	-1290	1480	1655	-1.103535	-8.606602	3.509721	0	10.55	4003	130	-30	15	1.252225	0.116368	3
160877	1393	2308	763	-0.8564942	-7.093142	3.893617	0	10.55	4004	-43	-33	10	1.252801	0.1072995	3
160949	-397	1421	-235	-0.8144292	-6.374879	3.828084	0	10.55	4003	-6	-34	-2	1.253221	0.1135584	3
161150	-361	1275	90	-2.464862	-10.28197	4.00286	0	10.55	4002	-22	9	-9	1.253684	0.1605188	3
161197	-770	192	-21	-4.386838	-6.935594	4.071615	0	10.55	4004	7	-73	-7	1.253811	0.1876803	3
161272	2001	3048	594	-4.299102	-6.526071	4.1534	0	10.55	4002	-10	11	-3	1.253913	0.2062605	3
161351	-1105	659	170	-4.035842	-6.39966	3.717684	0	10.55	4002	3	-44	2	1.254032	0.262027	3
161462	3085	752	-201	-2.91251	-4.777652	4.127371	0	10.55	4002	-49	18	-20	1.254118	0.3183587	3
161590	-415	680	880	-1.685852	-6.453391	3.663305	0	10.55	4004	62	-32	0	1.254182	0.3834887	3
161763	2278	183	221	0.1508716	-3.049439	3.937122	0	10.55	4003	26	13	0	1.254261	0.5515434	3
161824	1787	154	-254	0.7418282	-2.180137	3.615081	0	10.55	4003	-35	-12	-1	1.254278	0.6048916	3
161918	2821	-176	-350	2.738145	-0.8215168	3.471291	0	10.55	4004	-44	-50	-2	1.254298	0.6707532	3
162051	-506	898	-226	-1.363614	-3.332236	3.381237	0	10.55	4002	-13	12	-9	1.254316	0.7715946	3
162150	-636	8	-471	-2.979927	-5.009296	3.632717	0	10.55	4004	-59	-27	-6	1.254328	0.8427529	3
162319	-1508	-1593	-501	-10.92008	-2.667722	3.73974	0	10.77	4004	-13	-37	-20	1.254337	0.9239506	3
162351	-2158	-629	76	-10.35029	-2.004168	3.746391	0	10.77	4002	-14	-43	-1	1.254339	0.9319831	3
162443	-1981	-2786	-646	-12.5206	0.1638345	3.90023	0	10.77	4002	38	-85	-23	1.254342	0.9656808	3
162577	-2308	-1767	-1244	-10.31969	-0.9865584	4.038364	0	10.77	4002	21	-19	-16	1.254345	1.012509	3
162638	-1702	-3573	913	-9.328324	1.239771	4.432079	0	10.77	4003	24	-125	-11	1.254346	1.034533	3
162751	-1103	-291	290	-9.531903	0.4742396	4.410035	0	10.77	4002	65	-28	-21	1.254348	1.056548	3
162878	250	587	-283	-3.636143	-1.410599	3.611089	0	10.77	4003	23	38	-6	1.254349	1.088982	3
162961	3160	-379	-163	-3.497227	-4.755885	3.291579	0	10.77	4003	-32	-22	5	1.25435	1.10958	3
163060	2622	-310	-490	-0.4243225	-3.347434	3.14544	0	10.89	4003	-20	2	3	1.25435	1.121175	3
163094	2365	239	458	-0.3512826	-4.319981	3.107347	0	10.89	4002	33	-14	17	1.25435	1.128132	3
163293	3508	212	-423	2.507466	-3.367229	3.344492	0	10.89	4003	-64	21	-9	1.25435	1.148149	3
163356	1576	886	192	3.800682	-5.933501	3.485205	0	10.89	4004	-3	2	4	1.25435	1.149913	3
163473	-1635	-119	17	1.191966	-5.395257	3.851824	0	10.89	4004	32	-71	-15	1.25435	1.138866	3
163557	-637	290	-351	-0.8677012	-4.107172	4.139442	0	10.89	4003	-15	21	-23	1.25435	1.117534	3
163625	-2932	949	358	-3.068582	-4.942348	3.769089	0	10.89	4003	10	-27	9	1.25435	1.096831	3
163687	-2202	57	-1554	-6.843645	-3.298558	3.920866	0	10.89	4002	74	-88	-7	1.25435	1.05798	3
163842	-4209	854	486	-7.853021	-6.41832	3.97567	0	10.89	4004	82	-32	-7	1.25435	0.9874874	3
163987	-2270	3237	452	-9.441637	-7.475171	3.911801	0	10.32	4003	-39	7	-5	1.25435	0.9001806	3
164134	-681	2918	135	-7.189371	-8.639288	4.088854	0	10.32	4004	-81	81	-14	1.25435	0.8135374	3
164185	-1344	497	1074	-7.08358	-10.74833	3.937063	0	10.32	4004	134	19	-1	1.25435	0.7807528	3
164244	1515	-2755	377	-3.914132	-7.558217	4.139193	0	10.32	4002	1	-14	-16	1.25435	0.7616846	3
164385	2539	-3303	66	2.813853	-1.57262	4.013199	0	10.32	4002	-34	-33	-5	1.25435	0.7125853	3
164558	1385	2192	-200	-1.593107	-0.297256	4.088194	0	10.32	4002	-34	8	-21	1.25435	0.650327	3
164704	5294	7997	-137	0.5843676	-9.022041	3.624249	0	10.32	4003	-55	19	-47	1.25435	0.5883104	3
164870	-3091	-4187	-325	3.014171	-10.55106	4.527443	0	11.06	4002	0	0	0	1.25435	0.5223642	3
165006	-7782	-12191	-1558	-13.32495	9.715283	7.845502	0	11.06	4003	0	0	0	1.25435	0.4719308	3
165089	-17743	8926	4922	1.773739	-9.70795	8.163202	0	11.06	4004	0	0	0	1.25435	0.4248705	3
165149	5174	-4158	654	3.385251	-1.425759	1.737009	0	11.06	4002	0	0	0	1.25435	0.3707919	3
165284	735	487	2506	-0.09433899	5.196045	-1.974356	0	11.06	4003	0	0	0	1.25435	0.2880346	3
165340	-89	-455	389	-4.744264	7.955607	-3.602944	0	11.06	4004	0	0	0	1.25435	0.2441594	3
165404	-144	-122	73	-3.604521	6.252959	-3.714457	0	11.06	4002	0	0	0	1.25435	0.2019924	3
165477	-56	-74	-7	-2.567257	4.862978	-3.736955	0	11.06	4002	0	0	0	1.25435	0.1492173	3
165592	-122	-77	32	-1.51904	3.090277	-3.758417	0	11.06	4003	0	0	0	1.25435	0.1063793	3
165699	-68	-63	-9	-0.6627541	1.798944	-3.781647	0	11.4	4003	0	0	0	1.25435	0.06496523	3
165792	-97	-98	23	-0.4401728	1.423807	-3.79632	0	11.4	4003	0	0	0	1.25435	0.04132563	3
165885	-86	-71	25	-0.1534766	0.9846581	-3.817415	0	11.4	4004	0	0	0	1.25435	0.02717491	3
166014	-94	-102	14	0.04490112	0.6216499	-3.848043	0	11.4	4003	0	0	0	1.25435	-0.006520638	3
166079	-81	-111	-35	0.09177948	0.5933028	-3.854278	0	11.4	4004	0	0	0	1.25435	-0.01290898	3
166186	-92	-86	34	0.1345843	0.4494202	-3.882096	0	11.4	4002	0	0	0	1.25435	-0.05183386	1
166381	-83	-98	5	0.218783	0.3575867	-3.918226	0	11.4	4002	0	0	0	1.25435	-0.07750504	1
166451	-74	-76	19	0.2184427	0.3321179	-3.930148	0	11.4	4003	0	0	0	1.25435	-0.09348356	1
166536	-92	-94	1	0.2345274	0.3259604	-3.948123	0	11.4	4003	0	0	0	1.25435	-0.09668707	1
166609	-85	-79	6	0.2295131	0.3128593	-3.959618	0	11.4	4003	0	0	0	1.25435	-0.09540859	1
166707	-75	-79	15	0.2329043	0.2991114	-3.977592	0	11.4	4003	0	0	0	1.25435	-0.0917443	1
166748	-84	-84	25	0.2407708	0.3162041	-3.989268	0	11.4	4002	0	0	0	1.25435	-0.09186552	1
166913	-86	-78	6	0.2619584	0.3068758	-4.010055	0	11.4	4004	0	0	0	1.25435	-0.08446892	1
167015	-84	-77	1	0.2507248	0.3164809	-4.030351	0	11.4	4003	0	0	0	1.25435	-0.07579663	1
167059	-86	-73	4	0.2405521	0.3128344	-4.035304	0	11.4	4003	0	0	0	1.25435	-0.07428325	1
167203	-89	-77	15	0.2455429	0.2876388	-4.055721	0	11.4	4002	0	0	0	1.25435	-0.06965449	1
167267	-76	-77	8	0.2458961	0.2993423	-4.067459	0	11.4	4002	0	0	0	1.25435	-0.06724504	1
167365	-79	-79	6	0.2633581	0.2846161	-4.082072	0	11.4	4003	0	0	0	1.25435	-0.06590813	1
167527	-84	-71	13	0.2714683	0.2666555	-4.101207	0	11.57	4003	0	0	0	1.25435	-0.07502411	1
167637	-73	-80	7	0.2577723	0.2711584	-4.120282	0	11.57	4002	0	0	0	1.25435	-0.07725888	1
167674	-88	-73	4	0.2496824	0.275188	-4.124868	0	11.57	4002	0	0	0	1.25435	-0.07917884	1
167802	-74	-78	8	0.2559031	0.2816504	-4.151032	0	11.57	4003	0	0	0	1.25435	-0.07780523	1
167852	-77	-74	9	0.2665796	0.2752373	-4.160079	0	11.57	4003	0	0	0	1.25435	-0.07788543	1
167941	-79	-84	11	0.2725628	0.2832864	-4.175059	0	11.57	4004	0	0	0	1.25435	-0.07487668	1
168048	-81	-75	10	0.2720636	0.2761867	-4.190771	0	11.57	4002	0	0	0	1.25435	-0.06913391	1
168182	-73	-79	10	0.2910679	0.3003035	-4.205688	0	11.57	4002	0	0	0	1.25435	-0.05171628	1
168252	-79	-80	11	0.2820102	0.2833894	-4.221705	0	11.57	4002	0	0	0	1.25435	-0.04450181	1
168330	-79	-80	10	0.2725948	0.2739377	-4.23118	0	11.57	4003	0	0	0	1.25435	-0.03901501	1
168532	-84	-76	9	0.2657229	0.2778103	-4.261871	0	11.51	4002	0	0	0	1.25435	-0.02804894	1
168564	-82	-78	10	0.2691773	0.2672944	-4.26719	0	11.51	4002	0	0	0	1.25435	-0.02936355	1
168669	-72	-75	6	0.2758513	0.2752325	-4.281129	0	11.51	4004	0	0	0	1.25435	-0.03284002	1
168770	-83	-71	8	0.304424	0.2913279	-4.299715	0	11.51	4004	0	0	0	1.25435	-0.03236051	1
168871	-75	-70	6	0.3195503	0.3085302	-4.313593	0	11.51	4004	0	0	0	1.25435	-0.03158578	1
168923	-78	-70	5	0.3031841	0.2907473	-4.321847	0	11.51	4004	0	0	0	1.25435	-0.03655308	1
169041	-79	-74	9	0.3207328	0.322391	-4.334992	0	11.51	4002	0	0	0	1.25435	-0.04670104	1
169151	-75	-83	3	0.2986344	0.3174554	-4.356632	0	11.51	4003	0	0	0	1.25435	-0.05642955	1
169299	-84	-74	11	0.2825363	0.3050804	-4.374362	0	11.51	4002	0	0	0	1.25435	-0.0654394	1
169389	-81	-74	12	0.2969721	0.2912587	-4.388728	0	11.51	4002	0	0	0	1.25435	-0.05965785	1
169483	-73	-74	5	0.2925937	0.2968805	-4.403156	0	11.51	4003	0	0	0	1.25435	-0.04697224	1
169647	-73	-77	10	0.3106709	0.2495165	-4.428223	0	11.51	4002	0	0	0	1.25435	-0.03298344	1
169720	-77	-71	9	0.3178271	0.2462849	-4.443812	0	11.51	4003	0	0	0	1.25435	-0.02023652	1
169858	-77	-73	9	0.2982734	0.2972297	-4.461786	0	11.51	4003	0	0	0	1.25435	0.00131058	1
169976	-73	-73	7	0.3264135	0.2462738	-4.479517	0	11.51	4003	0	0	0	1.25435	0.009298221	1
170224	-61	-72	4	0.2789847	0.2311498	-4.509656	0	11.51	4003	0	0	0	1.25435	0.002454214	1
170385	-90	-75	7	0.2615125	0.218711	-4.532155	0	11.51	4003	0	0	0	1.25435	-0.01723371	1
170556	-76	-74	10	0.2904081	0.2309064	-4.554716	0	11.51	4002	0	0	0	1.25435	-0.02375959	1
170672	-76	-72	6	0.3260822	0.2578925	-4.570121	0	11.51	4002	0	0	0	1.25435	-0.02208767	1
170809	-69	-75	4	0.3276362	0.250451	-4.585342	0	11.51	4002	0	0	0	1.25435	-0.01283442	1
170913	-68	-66	5	0.3358728	0.234246	-4.597202	0	11.51	4004	0	0	0	1.25435	0.001628727	1
171024	-83	-75	10	0.3219728	0.240659	-4.611629	0	11.46	4002	0	0	0	1.25435	0.02785891	1
171226	-73	-72	8	0.3093554	0.239404	-4.634494	0	11.46	4002	0	0	0	1.25435	0.08133999	1
171424	-82	-64	8	0.3534403	0.3083477	-4.655343	0	11.46	4002	0	0	0	1.25435	0.1262468	1
171555	-73	-70	7	0.3079041	0.236846	-4.674294	0	11.46	4003	0	0	0	1.25435	0.1418382	1
171580	-75	-69	6	0.3118282	0.2389772	-4.678697	0	11.46	4003	0	0	0	1.25435	0.1430453	1
171737	-58	-71	2	0.3365002	0.2247675	-4.691717	0	11.46	4002	0	0	0	1.25435	0.1635514	1
171887	-61	-74	1	0.2933164	0.2370416	-4.712136	0	11.57	4002	0	0	0	1.25435	0.164841	1
171981	-63	-71	8	0.2736696	0.2140347	-4.722469	0	11.57	4004	0	0	0	1.25435	0.1609595	1
172163	-71	-63	7	0.2719543	0.1730307	-4.743684	0	11.57	4004	0	0	0	1.25435	0.1462181	1
172205	-78	-73	9	0.2895631	0.1942636	-4.746678	0	11.57	4002	0	0	0	1.25435	0.1408808	1
172322	-65	-64	4	0.3333908	0.2218075	-4.763368	0	11.57	4002	0	0	0	1.25435	0.1269519	1
172386	-79	-67	7	0.3362369	0.243246	-4.769297	0	11.57	4003	0	0	0	1.25435	0.1203313	1
172591	-71	-67	2	0.3506011	0.2359033	-4.786842	0	11.57	4003	0	0	0	1.25435	0.1031858	1
172625	-69	-69	8	0.3387717	0.2411871	-4.79051	0	11.57	4004	0	0	0	1.25435	0.09346019	1
172752	-69	-65	5	0.310839	0.2334618	-4.803775	0	11.57	4002	0	0	0	1.25435	0.08303107	1
172809	-72	-67	5	0.2971036	0.2043686	-4.810499	0	11.46	4003	0	0	0	1.25435	0.07343253	1
172884	-71	-70	9	0.321876	0.228594	-4.816001	0	11.46	4003	0	0	0	1.25435	0.06315497	1
172975	-71	-69	9	0.3590612	0.2573879	-4.829635	0	11.46	4002	0	0	0	1.25435	0.05363512	1
173089	-85	-67	7	0.3662275	0.2255965	-4.839233	0	11.46	4003	0	0	0	1.25435	0.05143553	1
173229	-72	-68	5	0.338992	0.2271	-4.859348	0	11.46	4003	0	0	0	1.25435	0.05611587	1
173384	-69	-59	8	0.3477062	0.2284632	-4.875978	0	11.46	4002	0	0	0	1.25435	0.05445969	1
173571	-68	-69	11	0.3436162	0.2325799	-4.895294	0	11.46	4003	0	0	0	1.25435	0.0416733	1
173601	-81	-66	4	0.3633588	0.2337157	-4.899696	0	11.46	4003	0	0	0	1.25435	0.03679825	1
173706	-73	-69	4	0.3438081	0.2403126	-4.910699	0	11.57	4004	0	0	0	1.25435	0.0249472	1
173823	-69	-63	12	0.3268263	0.2253669	-4.921519	0	11.57	4002	0	0	0	1.25435	0.01233103	1
173900	-60	-66	1	0.3481689	0.2069083	-4.930933	0	11.57	4003	0	0	0	1.25435	0.007705612	1
173962	-59	-63	7	0.3586199	0.2450905	-4.940348	0	11.57	4002	0	0	0	1.25435	0.008760436	1
174124	-67	-66	5	0.3238419	0.2262037	-4.958992	0	11.57	4004	0	0	0	1.25435	0.02147862	1
174311	-73	-63	5	0.3516507	0.2247269	-4.976354	0	11.57	4003	0	0	0	1.25435	0.03167644	1
174487	-65	-66	7	0.332078	0.2504202	-4.995672	0	11.57	4003	0	0	0	1.25435	0.04710894	1
174659	-54	-65	6	0.3274866	0.2467921	-5.01823	0	11.57	4003	0	0	0	1.25435	0.0643914	1
174725	-70	-63	7	0.3412948	0.2473106	-5.024282	0	11.57	4004	0	0	0	1.25435	0.06756406	1
174801	-61	-72	2	0.3340203	0.21207	-5.033514	0	11.57	4004	0	0	0	1.25435	0.07105906	1
174909	-62	-58	5	0.3410466	0.2148041	-5.042623	0	11.57	4004	0	0	0	1.25435	0.07608873	1
174933	-62	-59	6	0.3424214	0.2148359	-5.045802	0	11.57	4004	0	0	0	1.25435	0.08421621	1
175109	-68	-67	4	0.3068136	0.2248157	-5.062615	0	11.57	4004	0	0	0	1.25435	0.1090782	1
175170	-63	-62	8	0.3123539	0.2243787	-5.068238	0	11.57	4002	0	0	0	1.25435	0.1148839	1
175231	-64	-65	8	0.3270318	0.2138477	-5.07319	0	11.57	4002	0	0	0	1.25435	0.1175941	1
175396	-74	-63	3	0.3309167	0.1921567	-5.091165	0	11.57	4004	0	0	0	1.25435	0.1356282	1
175492	-66	-66	10	0.3509426	0.1754749	-5.097889	0	11.63	4004	0	0	0	1.25435	0.1495262	1
175557	-68	-58	5	0.3560728	0.2044928	-5.10602	0	11.63	4002	0	0	0	1.25435	0.1540852	1
175652	-61	-60	7	0.3539003	0.175492	-5.11684	0	11.63	4003	0	0	0	1.25435	0.1572885	1
175775	-72	-62	4	0.3517664	0.1988277	-5.126805	0	11.63	4004	0	0	0	1.25435	0.1596698	1
175852	-65	-68	3	0.3449723	0.2077747	-5.13567	0	11.63	4004	0	0	0	1.25435	0.1603913	1
175921	-67	-67	11	0.3415537	0.1958615	-5.144962	0	11.63	4003	0	0	0	1.25435	0.1607037	1
176080	-50	-63	6	0.3387325	0.1988728	-5.156882	0	11.63	4003	0	0	0	1.25435	0.1700392	1
176162	-62	-55	6	0.3742197	0.1909703	-5.165929	0	11.63	4003	0	0	0	1.25435	0.176133	1
176255	-56	-61	6	0.3570728	0.1804374	-5.174978	0	11.63	4004	0	0	0	1.25435	0.1842457	1
176364	-66	-58	4	0.337504	0.1941008	-5.18421	0	11.51	4003	0	0	0	1.25435	0.1883384	1
176480	-61	-55	0	0.3510942	0.1770328	-5.196436	0	11.51	4004	0	0	0	1.25435	0.1814397	1
176612	-71	-65	4	0.3306225	0.1829562	-5.211354	0	11.51	4004	0	0	0	1.25435	0.171463	1
176664	-50	-66	9	0.3481828	0.1838088	-5.213983	0	11.51	4004	0	0	0	1.25435	0.1688385	1
176748	-65	-65	2	0.3401679	0.201317	-5.221196	0	11.51	4002	0	0	0	1.25435	0.1602052	1
176942	-59	-70	3	0.3390662	0.2206129	-5.232201	0	11.51	4002	0	0	0	1.25435	0.1352622	1
176974	-58	-64	3	0.3217853	0.2112243	-5.235319	0	11.51	4002	0	0	0	1.25435	0.131017	1
177096	-59	-56	8	0.319047	0.1986808	-5.247729	0	11.51	4002	0	0	0	1.25435	0.1045168	1
177148	-53	-61	1	0.3280332	0.2119397	-5.252925	0	11.51	4002	0	0	0	1.25435	0.09724738	1
177263	-73	-64	7	0.3284633	0.214132	-5.263195	0	11.57	4003	0	0	0	1.25435	0.08323253	1
177372	-60	-59	9	0.3436021	0.2119726	-5.275422	0	11.57	4004	0	0	0	1.25435	0.0734663	1
177516	-62	-63	5	0.3508271	0.2166815	-5.286916	0	11.57	4004	0	0	0	1.25435	0.06970838	1
177594	-52	-61	10	0.3823016	0.2067103	-5.295046	0	11.57	4003	0	0	0	1.25435	0.06677502	1
177668	-63	-62	2	0.3713403	0.2015757	-5.301831	0	11.57	4004	0	0	0	1.25435	0.06375587	1
177816	-66	-59	5	0.3689728	0.1974259	-5.311612	0	11.57	4003	0	0	0	1.25435	0.0732993	1
177973	-51	-62	0	0.3748015	0.1727898	-5.325795	0	11.57	4003	0	0	0	1.25435	0.08429974	1
178052	-55	-62	0	0.3784292	0.1764517	-5.334478	0	11.57	4002	0	0	0	1.25435	0.08526459	1
178183	-60	-57	9	0.3600231	0.1876702	-5.34652	0	11.57	4004	0	0	0	1.25435	0.088949	1
178228	-43	-57	6	0.3678037	0.1832937	-5.349822	0	11.57	4004	0	0	0	1.25435	0.09121595	1
178287	-56	-56	6	0.3595783	0.1744666	-5.35673	0	11.57	4003	0	0	0	1.25435	0.09431858	1
178364	-57	-54	2	0.3684908	0.191472	-5.361192	0	11.57	4004	0	0	0	1.25435	0.09983186	1
178534	-58	-59	5	0.356804	0.1954513	-5.373478	0	11.57	4004	0	0	0	1.25435	0.09723279	1
178603	-55	-64	6	0.3600003	0.1917699	-5.384421	0	11.57	4004	0	0	0	1.25435	0.09453752	1
178668	-51	-57	6	0.3601706	0.2022664	-5.39029	0	11.57	4003	0	0	0	1.25435	0.09815156	1
178867	-57	-58	6	0.348816	0.1871789	-5.405514	0	11.57	4002	0	0	0	1.25435	0.1032709	1
178938	-44	-59	7	0.3628402	0.1944506	-5.412729	0	11.51	4004	0	0	0	1.25435	0.1107456	1
179011	-63	-62	7	0.3606623	0.2020883	-5.421288	0	11.51	4003	0	0	0	1.25435	0.1190096	1
179086	-57	-51	3	0.3520272	0.2054251	-5.425935	0	11.51	4003	0	0	0	1.25435	0.1256125	1
179179	-61	-58	7	0.3621888	0.2167725	-5.439691	0	11.51	4003	0	0	0	1.25435	0.1333381	1
179231	-50	-55	8	0.3697285	0.2138343	-5.443482	0	11.51	4003	0	0	0	1.25435	0.1368744	1
179346	-67	-59	5	0.3921973	0.1846492	-5.453509	0	11.51	4002	0	0	0	1.25435	0.1454414	1
179433	-67	-55	8	0.3891599	0.1783256	-5.46433	0	11.51	4002	0	0	0	1.25435	0.1475349	1
179491	-54	-62	-1	0.3869201	0.186496	-5.469099	0	11.51	4002	0	0	0	1.25435	0.1525732	1
179683	-50	-62	1	0.3780136	0.1908285	-5.484445	0	11.51	4003	0	0	0	1.25435	0.1595436	1
179919	-60	-64	6	0.3742537	0.1801219	-5.50633	0	11.57	4003	0	0	0	1.25435	0.153746	1
180032	-46	-52	7	0.378012	0.1910179	-5.515745	0	11.57	4003	0	0	0	1.25435	0.1502569	1
180135	-68	-57	5	0.3634131	0.176948	-5.522165	0	11.57	4003	0	0	0	1.25435	0.1513362	1
180175	-61	-61	6	0.3752048	0.1853379	-5.524242	0	11.57	4004	0	0	0	1.25435	0.1525082	1
180301	-59	-53	7	0.3568472	0.1789714	-5.538058	0	11.57	4003	0	0	0	1.25435	0.1573173	1
180422	-56	-43	4	0.3675116	0.1836143	-5.547229	0	11.57	4004	0	0	0	1.25435	0.1544079	1
180531	-52	-49	5	0.3834195	0.1774408	-5.553404	0	11.57	4003	0	0	0	1.25435	0.154325	1
180580	-63	-50	2	0.3648067	0.1869476	-5.556216	0	11.57	4002	0	0	0	1.25435	0.1590788	1
180764	-56	-50	5	0.381221	0.1434522	-5.570215	0	11.63	4004	0	0	0	1.25435	0.1671109	1
180943	-54	-54	6	0.3878632	0.163361	-5.58134	0	11.63	4003	0	0	0	1.25435	0.1603268	1
181007	-59	-57	10	0.3938443	0.151078	-5.584029	0	11.63	4004	0	0	0	1.25435	0.1678237	1
181118	-53	-55	8	0.3880348	0.171106	-5.593505	0	11.63	4004	0	0	0	1.25435	0.1748559	1
181176	-61	-51	6	0.3664766	0.1703809	-5.598397	0	11.63	4003	0	0	0	1.25435	0.1752441	1
181286	-52	-47	3	0.3620533	0.173837	-5.605123	0	11.63	4004	0	0	0	1.25435	0.1723506	1
181476	-53	-55	4	0.3726006	0.1473895	-5.616189	0	11.63	4003	0	0	0	1.25435	0.1592881	1
181627	-51	-57	5	0.4074968	0.1363688	-5.627375	0	11.63	4003	0	0	0	1.25435	0.1465172	1
181719	-51	-53	1	0.4095528	0.1481773	-5.634894	0	11.63	4002	0	0	0	1.25435	0.132175	1
181886	-47	-52	3	0.3833493	0.1511939	-5.64663	0	11.63	4002	0	0	0	1.25435	0.1195867	1
181921	-50	-55	5	0.3813026	0.1591399	-5.651155	0	11.63	4003	0	0	0	1.25435	0.1140707	1
182008	-56	-51	4	0.3853472	0.1692215	-5.656962	0	11.63	4003	0	0	0	1.25435	0.1014381	1
182152	-45	-49	1	0.3695108	0.1578761	-5.66601	0	11.63	4003	0	0	0	1.25435	0.08257084	1
182294	-59	-48	4	0.3749975	0.1705039	-5.678725	0	11.63	4003	0	0	0	1.25435	0.07834919	1
182386	-56	-52	6	0.3742467	0.1509928	-5.684838	0	11.63	4003	0	0	0	1.25435	0.07091296	1
182498	-47	-56	10	0.3638586	0.1672908	-5.692542	0	11.46	4003	0	0	0	1.25435	0.05572716	1
182616	-50	-43	4	0.3809446	0.1596296	-5.701896	0	11.46	4003	0	0	0	1.25435	0.05349328	1
182745	-55	-51	4	0.3854877	0.1632221	-5.708252	0	11.46	4004	0	0	0	1.25435	0.05664697	1
182771	-46	-58	9	0.3779643	0.1557465	-5.714122	0	11.46	4003	0	0	0	1.25435	0.05680777	1
182862	-43	-49	5	0.3801463	0.1647056	-5.723659	0	11.46	4002	0	0	0	1.25435	0.05678029	1
182988	-57	-56	3	0.3992403	0.1455955	-5.729282	0	11.46	4002	0	0	0	1.25435	0.05298388	1
183157	-47	-49	2	0.3871922	0.1786966	-5.739064	0	11.46	4002	0	0	0	1.25435	0.05665458	1
183243	-58	-49	6	0.387533	0.1584036	-5.745849	0	11.46	4003	0	0	0	1.25435	0.06199307	1
183365	-55	-47	1	0.4064279	0.1423921	-5.756913	0	11.57	4003	0	0	0	1.25435	0.06103905	1
183487	-46	-49	5	0.3917992	0.1482659	-5.765777	0	11.57	4002	0	0	0	1.25435	0.06556939	1
183569	-46	-51	8	0.3833361	0.1731389	-5.773663	0	11.57	4002	0	0	0	1.25435	0.06933637	1
183656	-52	-47	4	0.3917593	0.1609842	-5.781549	0	11.57	4003	0	0	0	1.25435	0.07133517	1
183804	-56	-39	9	0.4059812	0.1278617	-5.792369	0	11.57	4004	0	0	0	1.25435	0.06550335	1
183890	-45	-47	10	0.3974043	0.1212082	-5.798238	0	11.57	4003	0	0	0	1.25435	0.06436445	1
184039	-41	-50	9	0.4159202	0.1410462	-5.811321	0	11.57	4002	0	0	0	1.25435	0.05582763	1
184137	-51	-43	3	0.40627	0.1370309	-5.819454	0	11.57	4003	0	0	0	1.25435	0.05368195	1
184223	-52	-50	6	0.4032612	0.1257292	-5.82624	0	11.57	4002	0	0	0	1.25435	0.05489848	1
184373	-48	-46	7	0.4051236	0.1154984	-5.832535	0	11.57	4004	0	0	0	1.25435	0.04961511	1
184431	-44	-43	8	0.3998375	0.1261137	-5.837304	0	11.57	4004	0	0	0	1.25435	0.0477265	1
184521	-35	-52	3	0.4144886	0.1322639	-5.843356	0	11.57	4004	0	0	0	1.25435	0.04608604	1
184628	-45	-43	6	0.3979565	0.1246054	-5.851302	0	11.57	4003	0	0	0	1.25435	0.04065914	1
